Epoch: [0][0/236]	Time 18.814 (18.814)	Loss 0.8311 (0.8311)
Epoch: [0][1/236]	Time 1.121 (19.936)	Loss 0.3303 (0.5807)
Epoch: [0][2/236]	Time 1.121 (21.057)	Loss -0.0189 (0.3809)
Epoch: [0][3/236]	Time 1.125 (22.182)	Loss -0.5612 (0.1453)
Epoch: [0][4/236]	Time 1.120 (23.302)	Loss -0.8817 (-0.0601)
Epoch: [0][5/236]	Time 1.173 (24.475)	Loss -1.2433 (-0.2573)
Epoch: [0][6/236]	Time 1.153 (25.628)	Loss -1.4038 (-0.4211)
Epoch: [0][7/236]	Time 1.124 (26.752)	Loss -1.4622 (-0.5512)
Epoch: [0][8/236]	Time 1.129 (27.880)	Loss -1.5328 (-0.6603)
Epoch: [0][9/236]	Time 1.198 (29.079)	Loss -1.4136 (-0.7356)
Epoch: [0][10/236]	Time 1.112 (30.190)	Loss -1.6530 (-0.8190)
Epoch: [0][11/236]	Time 1.120 (31.310)	Loss -1.5993 (-0.8840)
Epoch: [0][12/236]	Time 1.133 (32.443)	Loss -1.7781 (-0.9528)
Epoch: [0][13/236]	Time 1.114 (33.557)	Loss -1.7339 (-1.0086)
Epoch: [0][14/236]	Time 1.121 (34.678)	Loss -1.6598 (-1.0520)
Epoch: [0][15/236]	Time 1.121 (35.799)	Loss -1.7940 (-1.0984)
Epoch: [0][16/236]	Time 1.116 (36.915)	Loss -1.7182 (-1.1348)
Epoch: [0][17/236]	Time 1.121 (38.036)	Loss -1.7180 (-1.1672)
Epoch: [0][18/236]	Time 1.127 (39.162)	Loss -1.7344 (-1.1971)
Epoch: [0][19/236]	Time 1.117 (40.280)	Loss -1.7836 (-1.2264)
Epoch: [0][20/236]	Time 1.124 (41.403)	Loss -1.8095 (-1.2542)
Epoch: [0][21/236]	Time 1.191 (42.594)	Loss -1.8738 (-1.2823)
Epoch: [0][22/236]	Time 1.184 (43.778)	Loss -1.7875 (-1.3043)
Epoch: [0][23/236]	Time 1.117 (44.896)	Loss -1.7823 (-1.3242)
Epoch: [0][24/236]	Time 1.122 (46.018)	Loss -1.7807 (-1.3425)
Epoch: [0][25/236]	Time 1.135 (47.153)	Loss -1.7948 (-1.3599)
Epoch: [0][26/236]	Time 1.134 (48.287)	Loss -1.9288 (-1.3809)
Epoch: [0][27/236]	Time 1.117 (49.404)	Loss -1.7928 (-1.3956)
Epoch: [0][28/236]	Time 1.121 (50.526)	Loss -1.7652 (-1.4084)
Epoch: [0][29/236]	Time 1.134 (51.659)	Loss -1.8014 (-1.4215)
Epoch: [0][30/236]	Time 1.122 (52.781)	Loss -1.7566 (-1.4323)
Epoch: [0][31/236]	Time 1.124 (53.906)	Loss -1.8137 (-1.4442)
Epoch: [0][32/236]	Time 1.131 (55.037)	Loss -1.8846 (-1.4576)
Epoch: [0][33/236]	Time 1.134 (56.171)	Loss -1.9748 (-1.4728)
Epoch: [0][34/236]	Time 1.125 (57.296)	Loss -1.8076 (-1.4823)
Epoch: [0][35/236]	Time 1.128 (58.424)	Loss -1.7954 (-1.4910)
Epoch: [0][36/236]	Time 1.127 (59.551)	Loss -1.8792 (-1.5015)
Epoch: [0][37/236]	Time 1.129 (60.680)	Loss -1.8310 (-1.5102)
Epoch: [0][38/236]	Time 1.122 (61.802)	Loss -1.8088 (-1.5179)
Epoch: [0][39/236]	Time 1.124 (62.926)	Loss -1.5446 (-1.5185)
Epoch: [0][40/236]	Time 1.139 (64.065)	Loss -1.7581 (-1.5244)
Epoch: [0][41/236]	Time 1.121 (65.186)	Loss -1.3678 (-1.5206)
Epoch: [0][42/236]	Time 1.126 (66.312)	Loss -1.6106 (-1.5227)
Epoch: [0][43/236]	Time 1.128 (67.440)	Loss -1.4021 (-1.5200)
Epoch: [0][44/236]	Time 1.126 (68.566)	Loss -1.4887 (-1.5193)
Epoch: [0][45/236]	Time 1.124 (69.690)	Loss -1.3268 (-1.5151)
Epoch: [0][46/236]	Time 1.131 (70.820)	Loss -1.7503 (-1.5201)
Epoch: [0][47/236]	Time 1.124 (71.944)	Loss -1.6799 (-1.5234)
Epoch: [0][48/236]	Time 1.133 (73.078)	Loss -1.1790 (-1.5164)
Epoch: [0][49/236]	Time 1.126 (74.204)	Loss -1.7884 (-1.5219)
Epoch: [0][50/236]	Time 1.138 (75.342)	Loss -1.6377 (-1.5241)
Epoch: [0][51/236]	Time 1.124 (76.466)	Loss -1.6004 (-1.5256)
Epoch: [0][52/236]	Time 1.124 (77.590)	Loss -1.2227 (-1.5199)
Epoch: [0][53/236]	Time 1.131 (78.721)	Loss -1.4419 (-1.5184)
Epoch: [0][54/236]	Time 1.218 (79.939)	Loss -1.6051 (-1.5200)
Epoch: [0][55/236]	Time 1.271 (81.210)	Loss -1.8299 (-1.5255)
Epoch: [0][56/236]	Time 1.283 (82.494)	Loss -1.4367 (-1.5240)
Epoch: [0][57/236]	Time 1.194 (83.687)	Loss -1.2211 (-1.5188)
Epoch: [0][58/236]	Time 1.224 (84.911)	Loss -1.8512 (-1.5244)
Epoch: [0][59/236]	Time 1.215 (86.126)	Loss -1.6796 (-1.5270)
Epoch: [0][60/236]	Time 1.135 (87.261)	Loss -1.3744 (-1.5245)
Epoch: [0][61/236]	Time 1.197 (88.458)	Loss -1.6480 (-1.5265)
Epoch: [0][62/236]	Time 1.144 (89.602)	Loss -1.6189 (-1.5279)
Epoch: [0][63/236]	Time 1.121 (90.722)	Loss -1.0907 (-1.5211)
Epoch: [0][64/236]	Time 1.128 (91.850)	Loss -1.9125 (-1.5271)
Epoch: [0][65/236]	Time 1.214 (93.064)	Loss -1.4771 (-1.5264)
Epoch: [0][66/236]	Time 1.132 (94.196)	Loss -1.3585 (-1.5239)
Epoch: [0][67/236]	Time 1.136 (95.331)	Loss -1.2136 (-1.5193)
Epoch: [0][68/236]	Time 1.126 (96.457)	Loss -1.5126 (-1.5192)
Epoch: [0][69/236]	Time 1.130 (97.587)	Loss -1.5002 (-1.5189)
Epoch: [0][70/236]	Time 1.131 (98.718)	Loss -1.7036 (-1.5215)
Epoch: [0][71/236]	Time 1.163 (99.881)	Loss -1.7767 (-1.5251)
Epoch: [0][72/236]	Time 1.245 (101.126)	Loss -1.6627 (-1.5270)
Epoch: [0][73/236]	Time 1.162 (102.288)	Loss -1.7730 (-1.5303)
Epoch: [0][74/236]	Time 1.200 (103.489)	Loss -1.4439 (-1.5291)
Epoch: [0][75/236]	Time 1.138 (104.627)	Loss -1.8303 (-1.5331)
Epoch: [0][76/236]	Time 1.249 (105.876)	Loss -1.7638 (-1.5361)
Epoch: [0][77/236]	Time 1.244 (107.120)	Loss -1.6648 (-1.5378)
Epoch: [0][78/236]	Time 1.238 (108.358)	Loss -1.4193 (-1.5363)
Epoch: [0][79/236]	Time 1.176 (109.534)	Loss -1.3283 (-1.5337)
Epoch: [0][80/236]	Time 1.230 (110.764)	Loss -1.4123 (-1.5322)
Epoch: [0][81/236]	Time 1.276 (112.040)	Loss -1.4029 (-1.5306)
Epoch: [0][82/236]	Time 1.234 (113.275)	Loss -1.7204 (-1.5329)
Epoch: [0][83/236]	Time 1.193 (114.468)	Loss -1.6399 (-1.5341)
Epoch: [0][84/236]	Time 1.207 (115.674)	Loss -1.4826 (-1.5335)
Epoch: [0][85/236]	Time 1.289 (116.963)	Loss -1.3332 (-1.5312)
Epoch: [0][86/236]	Time 1.254 (118.217)	Loss -1.3234 (-1.5288)
Epoch: [0][87/236]	Time 1.257 (119.474)	Loss -1.6132 (-1.5298)
Epoch: [0][88/236]	Time 1.265 (120.739)	Loss -1.2386 (-1.5265)
Epoch: [0][89/236]	Time 1.271 (122.010)	Loss -1.4768 (-1.5259)
Epoch: [0][90/236]	Time 1.127 (123.138)	Loss -1.8865 (-1.5299)
Epoch: [0][91/236]	Time 1.154 (124.292)	Loss -1.8381 (-1.5333)
Epoch: [0][92/236]	Time 1.224 (125.516)	Loss -1.6002 (-1.5340)
Epoch: [0][93/236]	Time 1.179 (126.695)	Loss -1.4307 (-1.5329)
Epoch: [0][94/236]	Time 1.132 (127.827)	Loss -1.6029 (-1.5336)
Epoch: [0][95/236]	Time 1.143 (128.970)	Loss -1.3136 (-1.5313)
Epoch: [0][96/236]	Time 1.204 (130.174)	Loss -1.5570 (-1.5316)
Epoch: [0][97/236]	Time 1.218 (131.392)	Loss -1.9243 (-1.5356)
Epoch: [0][98/236]	Time 1.199 (132.591)	Loss -1.5652 (-1.5359)
Epoch: [0][99/236]	Time 1.137 (133.728)	Loss -1.6009 (-1.5365)
Epoch: [0][100/236]	Time 1.172 (134.899)	Loss -1.7609 (-1.5388)
Epoch: [0][101/236]	Time 1.140 (136.040)	Loss -1.7405 (-1.5407)
Epoch: [0][102/236]	Time 1.137 (137.177)	Loss -1.6885 (-1.5422)
Epoch: [0][103/236]	Time 1.130 (138.307)	Loss -1.6101 (-1.5428)
Epoch: [0][104/236]	Time 1.248 (139.555)	Loss -1.3935 (-1.5414)
Epoch: [0][105/236]	Time 1.262 (140.816)	Loss -1.7252 (-1.5431)
